"mID","mName","mAdd1","mAdd2","mCity","mZip","mDayNo","mDay","mTime","mInternational","mOpen","mSmoke","mType","mNotes","mAccess","mSpecial"
"22819","West Hills","Immanuel United Church Of Christ","1905 Edmondson Ave.; side door","Catonsville","21228","7","Sat","08:30P","20:30","O","NSM","Discussion","Big Book","","39.273656,-76.757585"
"22821","Catonsville Daily Reflections","Salem Lutheran Church","905 Frederick Rd. & Newburgh Ave.; rear","Catonsville","21228","4","Wed","05:30P","17:30","O","NSM","Discussion","","","39.270973,-76.73594"
"22826","Southwestern Mid-Day","St. Johns United Church of Christ","1000 S. Rolling Rd.-basement","Catonsville","21228","7","Sat","05:30P","17:30","O","NSM","Discussion","","","39.250938,-76.724887"
"22827","Stepping Stones Men's","St. Paul's Lutheran Church","2001 Old Frederick Rd.","Catonsville","21228","2","Mon","07:30P","19:30","C","M","Discussion","Men's","","39.278592,-76.759911"
"22901","Beechfield","Beechfield United Methodist Church","541 S. Beechfield Ave.","West Baltimore","21229","2","Mon","08:00P","20:00","O","NSM","Discussion","","H","39.27591,-76.694065"
"22903","Caton-Wilkens Triangle","Bethany Lutheran Church","1022 Haverhill Rd.","West Baltimore","21229","6","Fri","08:00P","20:00","O","NSM","Discussion","","","39.268598,-76.678524"
"22904","Forty West","St. Agnes Church","5422 Old Frederick Rd.","West Baltimore","21229","1","Sun","08:00P","20:00","O","NSM","Discussion","","","39.288962,-76.717833"
"22905","Friday Night Village","St. Bartholomew's Epis. Church","4711 Edmondson Ave.; rear ent.","West Baltimore","21229","6","Fri","08:30P","20:30","O","NSM","Discussion","","","39.29268,-76.699025"
"22909","Legacy","Church of the Holy Apostles","4922 Leeds Ave.","Arbutus/Halethorpe","21227","2","Mon","07:30P","19:30","O","NSM","Discussion","Big Book","H","39.255269,-76.692553"
"22913","Security Thursday Night","Salem Lutheran Church","905 Frederick Rd. & Newburgh Ave.; rear","Catonsville","21228","5","Thu","08:00P","20:00","O","NSM","Discussion","","","39.270973,-76.73594"
"22914","Ten Hills","Hunting Ridge Presbyterian Church","4640 Edmondson Ave. & Winans Way","West Baltimore","21229","5","Thu","08:00P","20:00","O","NSM","Discussion","","H","39.293583,-76.697364"
"22917","West Baltimore","Emmanuel Lutheran Church","929 Ingleside Ave.","Catonsville","21228","4","Wed","08:00P","20:00","O","NSM","Discussion","","H","39.290212,-76.731532"
"22921","Freedom Step","St. Bartholomew's Epis. Church","4711 Edmondson Ave.; rear ent.","West Baltimore","21229","5","Thu","12:00P","12:00","O","NSM","Discussion","Step, Tradition Study","","39.29268,-76.699025"
"22922","R.C.S.","Beechfield United Meth Church","541 Beechfield Ave.","West Baltimore","21229","4","Wed","08:00P","20:00","O","NSM","Discussion","","","39.27591,-76.694065"
"22924","Irvington","Trinity United Methodist Church","2100 Westchester Ave.","Catonsville","21228","6","Fri","08:00P","20:00","O","NSM","Discussion","","","39.280517,-76.777165"
"14606","Wake-Up","Holy Grounds Youth Ctr.","617 Baltimore Annapolis Blvd.","Severna Park","21146","1","Sun","06:00A","06:00","O","NSM","Discussion","","H","39.07098,-76.5459"
"23001","Fort McHenry","Christ United Church of Christ","1308 Beason St. at Decatur St.","South Baltimore","21230","3","Tue","08:00P","20:00","O","NSM","Discussion","Spkr 1st Tue/&Lit","","39.272357,-76.593744"
"23017","Harbor City Speaker's","Christ Lutheran Church","701 S. Charles St.","South Baltimore","21230","5","Thu","08:30P","20:30","O","NSM","Speaker","","","39.280875,-76.614536"
"23018","Riverside Park","Salem Lutheran Church","1530 Battery Ave. & Randall St.","South Baltimore","21230","1","Sun","07:30P","19:30","O","NSM","Discussion","","","39.272082,-76.609162"
"23104","Charles Village Women's Big Book","Cathedral of the Incarnation","4 E. University Pkwy; ent on Charles St.","Waverly/Charles Village","21218","4","Wed","06:30P","18:30","O","W","Discussion","Women","","39.332156,-76.616662"
"23108","Un Nuevo Despertar","Building","230 S. Broadway","Fells Point","21231","6","Fri","08:00P","20:00","O","S","Discussion","Spanish","","39.288298,-76.594267"
"23401","Beginners Foundation","St. Luke's Church Hall","7001 Harford Rd.","Parkville","21234","2","Mon","07:00P","19:00","O","NSM","Discussion","Step","","39.366609,-76.54883"
"21013","Oakdale","St. David's Church","4700 Roland Ave.-Roland Ave. school entrance","Roland Park","21210","1","Sun","08:30P","20:30","O","NSM","Discussion","Topic","","39.348027,-76.636094"
"21004","Hopkins","The Church of Christ","530 W. University Pkwy.","Roland Park","21210","7","Sat","12:15P","12:15","O","NSM","Discussion","","H","39.337683,-76.624961"
"20224","Shot Tower","St. Vincent de Paul's Church","120 N. Front St.","Downtown Baltimore","21202","1","Sun","04:00P","16:00","O","NSM","Discussion","","H","39.291418,-76.606078"
"12206","Chesapeake Noon Tuesday","Comm. United Methodist Church","8680 Fort Smallwood Rd.","Pasadena","21122","3","Tue","12:00P","12:00","O","NSM","Discussion","","H","39.146518,-76.52645"
"23402","Better Way Of Life","Bethesda United Methodist Church","6300 Harford Rd. & Louise Ave.","Hamilton","21214","6","Fri","08:30P","20:30","O","NSM","Discussion","","H","39.359967,-76.554866"
"23403","Free At Last","St. John's Lutheran Church","8808 Harford Rd.; enter rear of church","Parkville","21234","2","Mon","08:00P","20:00","O","NSM","Discussion","","H","39.384534,-76.534019"
"23404","Harford Road Thursday Night","St. John's Lutheran Church","8808 Harford Rd.; enter rear of church","Parkville","21234","5","Thu","08:00P","20:00","O","NSM","Discussion","","H","39.384534,-76.534019"
"23409","Saturday Night Recovery","St. Luke's Church Hall","7001 Harford Rd.; basement","Parkville","21234","7","Sat","06:30P","18:30","O","NSM","Discussion","Beginner","","39.366609,-76.54883"
"23410","There Is A Solution Big Book","Hiss Methodist Church","8700 Harford Rd. & Hiss Ave.","Parkville","21234","4","Wed","07:00P","19:00","O","NSM","Discussion","Big Book","","39.382735,-76.535245"
"20601","St. Anthony's Mid-Day","St. Anthony's Church","4414 Frankford Ave.; rectory basement","Baltimore","21206","2","Mon","12:00P","12:00","O","NSM","Discussion","Step","H","39.337092,-76.550746"
"23414","Harford Road Thursday Morning","St. Luke's Church Hall","7001 Harford Rd.","Parkville","21234","5","Thu","10:00A","10:00","O","NSM","Discussion","Step","","39.366609,-76.54883"
"23601","Fullerton/Perry Hall","St. Joseph's Church","8420 Belair Rd.; enter side entrance","Fullerton/Perry Hall","21236","3","Tue","07:30P","19:30","O","NSM","Discussion","Beginner Step","","39.385887,-76.495856"
"23601","Fullerton/Perry Hall","St. Joseph's Church","8420 Belair Rd.; enter side entrance","Fullerton/Perry Hall","21236","6","Fri","07:00P","19:00","O","NSM","Discussion","Big Book","","39.385887,-76.495856"
"23603","Happy Destiny","St. Peter's Lutheran Church School Hall","7910 Belair Rd.; off Lincoln Ave.","Fullerton/Perry Hall","21236","5","Thu","07:00P","19:00","O","NSM","Discussion","Step","","39.372475,-76.510901"
"23605","Perry Hall Round Robin","St. Michael's Lutheran Church","9534 Belair Rd. (rear ent.-2nd fl.)","Fullerton/Perry Hall","21236","5","Thu","08:00P","20:00","O","NSM","Discussion","","","39.41005,-76.467029"
"23904","Loch Raven","Good Samaritan Hospital","5601 Loch Raven Blvd.; 1st Flr conf. rm.","Northwood/Idlewylde","21239","4","Wed","07:30P","19:30","O","NSM","Discussion","","","39.359612,-76.58852"
"23905","Regester Morning","Idlewylde United Methodist Church","1000 Regester Ave.","Northwood/Idlewylde","21239","3","Tue","10:00A","10:00","O","NSM","Discussion","","","39.376057,-76.592916"
"23908","C.H.M.","St. Paul's Baptist Church Hall","3101 The Alameda","Waverly/Charles Village","21218","7","Sat","07:00P","19:00","O","NSM","Discussion","","","39.326216,-76.593823"
"28601","Miracles Do Happen","Immaculate Heart Of Mary","8501 Loch Raven Blvd. at Joan Ave.","Towson","21286","4","Wed","07:00P","19:00","O","NSM","Discussion","","H","39.391582,-76.563313"
"28603","Welcome","Govans Presbyterian Church","5828 York Road","Baltimore","21212","7","Sat","08:30P","20:30","O","NSM","Speaker","","","39.362334,-76.6106"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","5","Thu","05:30P","17:30","C","NSM","Discussion","Big Book","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","2","Mon","12:00P","12:00","O","NSM","Discussion","As Bill Sees It","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","2","Mon","05:30P","17:30","C","NSM","Discussion","Step, Tradition","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","3","Tue","08:30P","20:00","O","NSM","Discussion","Big Book","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","1","Sun","09:00A","09:00","C","NSM","Discussion","Step 11","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","3","Tue","05:30P","17:30","O","NSM","Discussion","","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","4","Wed","12:00P","12:00","C","NSM","Discussion","Step","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","4","Wed","05:30P","17:30","C","NSM","Discussion","Promises","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","6","Fri","08:00A","08:00","O","NSM","Discussion","Daily Reflections","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","6","Fri","12:00P","12:00","O","NSM","Discussion","Daily Reflections","","39.105421,-76.846851"
"15719","Westminster Wednesday Night","Meadow Branch Ch. of the Brethren","818 Old Taneytown Rd.; Rt.140 & Royer Rd.","Westminster","21157","7","Sat","07:00P","19:00","C","NSM","Discussion","Step,Tradition,Literature","","39.588545,-77.027531"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","6","Fri","05:30P","17:30","O","NSM","Discussion","Daily Reflections","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","7","Sat","12:00P","12:00","O","NSM","Discussion","Step","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","7","Sat","05:30P","17:30","O","NSM","Discussion","As Bill Sees It","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","7","Sat","08:30P","20:30","C","NSM","Discussion","Step","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","1","Sun","04:00P","16:00","O","W","Discussion","Women","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","1","Sun","05:30P","17:30","O","NSM","Discussion","","","39.105421,-76.846851"
"70701","Laurel Recovery","Building","368 Main St.; 2nd floor","Laurel","20707","1","Sun","11:00A","11:00","O","NSM","Discussion","Step","","39.105421,-76.846851"
"70703","Scaggsville Friday","Emanuel United Methodist Church","10755 Scaggsville Rd.","Laurel","20707","6","Fri","08:00P","20:00","O","NSM","Discussion","","","39.140078,-76.885522"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","6","Fri","06:30P","18:30","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","6","Fri","05:00P","17:00","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","1","Sun","12:00P","12:00","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","1","Sun","08:30P","20:30","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","2","Mon","12:00P","12:00","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","2","Mon","05:00P","17:00","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","2","Mon","06:30P","18:30","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","2","Mon","08:30P","20:30","O","NSM","Discussion","Beginner Step","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","3","Tue","08:00A","08:00","O","NSM","Discussion","As Bill Sees It","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","3","Tue","12:00P","12:00","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","3","Tue","05:00P","17:00","O","NSM","Discussion","Big Book","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","3","Tue","06:30P","18:30","O","NSM","Discussion","Step","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","3","Tue","08:30P","20:30","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","4","Wed","12:00P","12:00","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","4","Wed","06:30P","18:30","O","NSM","Discussion","Daily Reflections","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","4","Wed","05:00P","17:00","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","4","Wed","08:30P","20:30","C","NSM","Discussion","Big Book","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","5","Thu","08:00A","08:00","O","NSM","Discussion","Came To Believe","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","5","Thu","05:00P","17:00","O","NSM","Discussion","Big Book","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","5","Thu","12:00P","12:00","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","5","Thu","06:30P","18:30","O","W","Discussion","Women/Step","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","5","Thu","08:30P","20:30","O","NSM","Discussion","Step","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","6","Fri","12:00P","12:00","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","6","Fri","08:30P","20:30","O","NSM","Discussion","As Bill Sees It","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","7","Sat","10:00A","10:00","O","NSM","Discussion","Daily Reflections","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","7","Sat","12:00P","12:00","O","NSM","Discussion","How It Works","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","7","Sat","05:00P","17:00","O","NSM","Discussion","","","39.103855,-76.84375"
"70704","Crossroads of Recovery","Building; 2nd Floor","102 Washington Blvd. & Main St.","Laurel","20707","7","Sat","08:30P","20:30","O","NSM","Speaker","","","39.103855,-76.84375"
"73701","Glenelg","United Methodist Church","13900 Burntwoods Rd.","Glenelg","21737","3","Tue","07:30P","19:30","O","NSM","Discussion","Step","","39.275675,-76.99596"
"73801","Chapters & Stories","Gethsemane Baptist Church","14135 Burntwoods Rd.","Glenwood","21738","5","Thu","07:30P","19:30","O","NSM","Discussion","Big Book","","39.278771,-77.005835"
"77601","New Windsor Monday Night","New Windsor Presbyterian Church","Church & High Sts.","New Windsor","21776","2","Mon","08:00P","20:00","O","NSM","Discussion","","","39.541997,-77.107783"
"77602","New Windsor Wednesday","Saint Paul's Methodist Church","200 Main St.","New Windsor","21776","4","Wed","07:30P","19:30","O","NSM","Discussion","","","39.543414,-77.108251"
"78405","Eldersburg Noon","St. Joseph's Church","915 Liberty Rd. Rm. 12","Sykesville/Eldersburg","21784","2","Mon","12:00P","12:00","O","NSM","Discussion","","","39.437908,-77.029329"
"78407","Eldersburg Tuesday","Eldersburg Baptist Church","1216 Liberty Road; social hall","Sykesville/Eldersburg","21784","3","Tue","08:00P","20:00","O","NSM","Discussion","","","39.404719,-76.952769"
"78408","Flohrville Big Book","Flohrville United Methodist","6620 Church St. @ Central Ave., off Freedom Rd.","Sykesville","21784","7","Sat","12:00P","12:00","C","NSM","Discussion","Big Book","","39.391124,-76.965347"
"78409","Good Company","Bethesda United Methodist Church","326 Klees Mill Rd.; off Liberty Rd.","Sykesville/Eldersburg","21784","2","Mon","08:30P","20:30","O","NSM","Discussion","","","39.455844,-76.983552"
"78410","Klees Mill Thursday Night","Bethesda United Methodist Church","326 Klees Mill Rd., off Liberty Rd.","Sykesville/Eldersburg","21784","5","Thu","08:30P","20:30","O","NSM","Discussion","","","39.455844,-76.983552"
"78411","Sykesville Monday/Friday","St. Paul's Methodist Church","7538 Main St.","Sykesville/Eldersburg","21784","2","Mon","08:30P","20:30","O","NSM","Speaker","","","39.366243,-76.969432"
"78411","Sykesville Monday/Friday","St. Paul's Methodist Church","7538 Main St.","Sykesville/Eldersburg","21784","6","Fri","08:30P","20:30","O","NSM","Speaker","","","39.366243,-76.969432"
"78421","Stop On The Way","Flohrville United Methodist Church","6620 Church St.& Central St.","Sykesville/Eldersburg","21784","4","Wed","06:00P","18:00","O","NSM","Discussion","","","39.391125,-76.96533"
"78422","Eldersburg Into Action","Wesley Freedom Methodist Church","Comm Life Ctr - 961 Johnsville Rd. at Liberty","Sykesville/Eldersburg","21784","2","Mon","08:00P","20:00","O","NSM","Discussion","Speaker-last Mon.","H","39.404443,-76.960881"
"78701","Taneytown","United Church of Christ","49 W. Baltimore St; ent. Cemetery Rd.","Taneytown","21787","3","Tue","07:30P","19:30","O","NSM","Speaker","","","39.660917,-77.178909"
"23703","Helping Hand","St. Clements Church Hall","1212 Chesaco Ave. & Philadelphia Rd.","Rosedale","21237","5","Thu","07:30P","19:30","O","NSM","Discussion","","","39.319846,-76.512573"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","7","Sat","12:00A","24:00","O","NSM","Discussion","","H","39.30812,-76.476267"
"22467","Eastside Early Risers","St. John's Lutheran Church","8808 Harford Rd.-Smith Bldg.","Parkville","21234","3","Tue","07:00A","07:00","O","NSM","Discussion","","H","39.384534,-76.534019"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","1","Sun","03:00P","15:00","C","W","Discussion","Women","H","39.30812,-76.476267"
"78426","The Friday Upper Room","St. Paul's Methodist Church","7538 Main St.","Sykesville/Eldersburg","21784","6","Fri","07:00P","19:00","O","NSM","Discussion","","H","39.366243,-76.969432"
"21013","Oakdale","St. David's Church","4700 Roland Ave.-Roland Ave. school entrance","Roland Park","21210","3","Tue","08:30P","20:30","O","NSM","Discussion","Topic","","39.348027,-76.636094"
"14606","Wake-Up","Holy Grounds Youth Ctr.","617 Baltimore Annapolis Blvd.","Severna Park","21146","2","Mon","06:00A","06:00","O","NSM","Discussion","","H","39.07098,-76.5459"
"14606","Wake-Up","Holy Grounds Youth Ctr.","617 Baltimore Annapolis Blvd.","Severna Park","21146","3","Tue","06:00A","06:00","O","NSM","Discussion","","H","39.07098,-76.5459"
"20138","Green Group","Waxter Center","1000 Cathedral St., 3rd Flr.","Downtown Baltimore","21201","7","Sat","06:30P","18:30","C","G","Discussion","Gay","H","39.3012,-76.617987"
"3004","Daystarters","Epworth United Methodist Church","600 Warren Rd.","Cockeysville","21030","3","Tue","06:30A","06:30","O","NSM","Discussion","","","39.473881,-76.621198"
"3004","Daystarters","Epworth United Methodist Church","600 Warren Rd.","Cockeysville","21030","4","Wed","06:30A","06:30","O","NSM","Discussion","","","39.473881,-76.621198"
"20803","Do Not Be Discouraged","Baltimore Hebrew Congregation","7401 Park Heights Ave. & Slade Ave.-Rm 310","Pikesville","21208","3","Tue","07:30P","19:30","O","NSM","Discussion","Trad., 2nd Tues.","H","39.371615,-76.709255"
"23111","Fells Point Beginner's Step","Bridge House","30 South Broadway","Fells Point","21231","3","Tue","07:00P","19:00","O","NSM","Discussion","","","39.290512,-76.594154"
"3004","Daystarters","Epworth United Methodist Church","600 Warren Rd.","Cockeysville","21030","5","Thu","06:30A","06:30","O","NSM","Discussion","","","39.473881,-76.621198"
"3004","Daystarters","Epworth United Methodist Church","600 Warren Rd.","Cockeysville","21030","6","Fri","06:30A","06:30","O","NSM","Discussion","","","39.473881,-76.621198"
"14606","Wake-Up","Holy Grounds Youth Ctr.","617 Baltimore Annapolis Blvd.","Severna Park","21146","4","Wed","06:00A","06:00","O","NSM","Discussion","","H","39.07098,-76.5459"
"14606","Wake-Up","Holy Grounds Youth Ctr.","617 Baltimore Annapolis Blvd.","Severna Park","21146","5","Thu","06:00A","06:00","O","NSM","Discussion","","H","39.07098,-76.5459"
"4514","Columbia Young Persons","The Phelps Luck Alano Club, Inc.","9231 Rumsey Rd., Bay 1","Columbia","21045","7","Sat","12:00A","24:00","O","YP","Discussion","Young People","H","39.234594,-76.825019"
"14606","Wake-Up","Holy Grounds Youth Ctr.","617 Baltimore Annapolis Blvd.","Severna Park","21146","6","Fri","06:00A","06:00","O","NSM","Discussion","","H","39.07098,-76.5459"
"14606","Wake-Up","Holy Grounds Youth Ctr.","617 Baltimore Annapolis Blvd.","Severna Park","21146","7","Sat","06:00A","06:00","O","NSM","Discussion","","H","39.07098,-76.5459"
"22467","Eastside Early Risers","St. John's Lutheran Church","8808 Harford Rd.-Smith Bldg.","Parkville","21234","5","Thu","07:00A","07:00","O","NSM","Discussion","Steps & Traditions","H","39.384534,-76.534019"
"21219","Saturday Morning Sobriety Maintenance","Rodgers Forge Utd. Meth. Church","56 Stevenson La.; basement & 2nd Floor","Govans/Rogers Forge","21212","7","Sat","08:15A","08:15","O","NSM","Discussion","Steps 1-12","","39.38062,-76.6209"
"21004","Hopkins","The Church of Christ","530 W. University Pkwy.","Roland Park","21210","1","Sun","08:00A","08:00","O","NSM","Discussion","","H","39.337683,-76.624961"
"13108","Jacksonville Saturday Morning","Chestnut Grove Presbyterian Church","3701 Sweet Air Rd.","Jacksonville","21131","7","Sat","08:15A","08:15","O","NSM","Discussion","Step/Trad.","","39.512732,-76.54905"
"10203","Manchester Saturday Night Step","Immanuel Lutheran Church","3184 Church St.","Manchester","21102","7","Sat","06:30P","18:30","O","NSM","Discussion","Step","H","39.660877,-76.883059"
"20401","Captain's Table","Babcock Presbyterian Church","8240 Loch Raven Blvd; chapel behind church","Towson","21286","7","Sat","09:00P","21:00","O","NSM","Discussion","Candlelight","","39.38871,-76.572098"
"15738","Early Risers (Westminster)","St. Paul's United Church of Christ","Bond & Green Streets (Enter on W. Green Street)","Westminster","21157","2","Mon","06:30A","06:30","O","NSM","Discussion","Beginner's","H","39.572227,-76.992966"
"8506","The Morning Group","Wilna Seventh Day Adventist Church","1010 Old Joppa Rd.","Joppa","21085","2","Mon","08:30A","08:30","O","NSM","Discussion","","","39.479597,-76.377251"
"8506","The Morning Group","Wilna Seventh Day Adventist Church","1010 Old Joppa Rd.","Joppa","21085","3","Tue","08:30A","08:30","O","NSM","Discussion","","","39.479597,-76.377251"
"8506","The Morning Group","Wilna Seventh Day Adventist Church","1010 Old Joppa Rd.","Joppa","21085","4","Wed","08:30A","08:30","O","NSM","Discussion","","","39.479597,-76.377251"
"8506","The Morning Group","Wilna Seventh Day Adventist Church","1010 Old Joppa Rd.","Joppa","21085","5","Thu","08:30A","08:30","O","NSM","Discussion","","","39.479597,-76.377251"
"8506","The Morning Group","Wilna Seventh Day Adventist Church","1010 Old Joppa Rd.","Joppa","21085","6","Fri","08:30A","08:30","O","NSM","Discussion","","","39.479597,-76.377251"
"15806","Living Sober Starting Over","On Our Own of Carroll County","265 E. Main St.-rear","Westminster","21157","3","Tue","01:00P","13:00","O","NSM","Discussion","Living Sober","","39.575379,-76.995815"
"13109","Phoenix Big Book","St. John's Lutheran Church","3911 Sweet Air Rd.","Jacksonville","21131","5","Thu","08:00P","20:00","O","NSM","Discussion","Big Book","H","39.495434,-76.560383"
"13614","Keys of the Kingdom","Reist. U. M. Church-Youth Center","308 Main St.","Reisterstown","21136","7","Sat","09:30A","09:30","O","NSM","Discussion","Literature","H","39.462154,-76.828152"
"20401","Captain's Table","Babcock Presbyterian Church","8240 Loch Raven Blvd; chapel behind church","Towson","21286","6","Fri","05:30P","17:30","O","NSM","Discussion","","","39.38871,-76.572098"
"20409","Agape","Sheppard Pratt; Gibson Bldg; 3rd flr","6501 N. Charles St.","Towson","21204","7","Sat","09:00A","09:00","O","NSM","Discussion","Steps & Promises","H","39.390795,-76.619945"
"20438","Friends of Bill W. Luncheon","Calvary Baptist Church","120 W. Pennsylvania Ave.","Towson","21204","2","Mon","12:00P","12:00","O","NSM","Discussion","","","39.400854,-76.606089"
"20438","Friends of Bill W. Luncheon","Calvary Baptist Church","120 W. Pennsylvania Ave.","Towson","21204","5","Thu","12:00P","12:00","O","NSM","Discussion","","","39.400854,-76.606089"
"22477","Action In Recovery","857 Club","100 S. Haven St.","Canton/Highlandtown","21224","6","Fri","12:00P","12:00","O","NSM","Speaker","","","39.291341,-76.562818"
"4605","Columbia Fresh Start","Humanim","6355 Woodside Ct., PRP Room","Columbia","21046","4","Wed","06:30P","18:30","O","NSM","Speaker","","","39.193463,-76.852538"
"8702","Kingsville Speakers","St. John's Episcopal Church","11901 Belair Rd. (corner of Bradshaw Rd.)","Kingsville","21087","7","Sat","08:30P","20:30","O","NSM","Speaker","","H","39.449489,-76.41787"
"22447","Misery Is Optional","Our Daily Bread","725 Fallsway & Madison St.","Downtown Baltimore","21202","2","Mon","05:30P","17:30","O","NSM","Discussion","Beginner's","H","39.298277,-76.610169"
"20225","Shot Tower II-Grapevine","St. Vincent de Paul's Church","120 N. Front St.","Downtown Baltimore","21202","3","Tue","07:00P","19:00","O","NSM","Discussion","Grapevine","H","39.291418,-76.606078"
"8703","The Lunch Bunch","Fork Christian Church, white bldg.","6809 Sunshine Ave. bet. Harford & Belair Rd.","Kingsville","21087","2","Mon","12:00P","12:00","O","NSM","Discussion","","H","9.46653,-76.438556"
"8703","The Lunch Bunch","Fork Christian Church, white bldg.","6809 Sunshine Ave. bet. Harford & Belair Rd.","Kingsville","21087","3","Tue","12:00P","12:00","O","NSM","Discussion","","H","9.46653,-76.438556"
